date,m1_fact,m1_need,m1_shift,m1_ruo,m1_vol,m1_MinRate,m1_MaxRate,m1_shift_mad,m1_ruo_mad,m1_Flag_EndOfPeriod,m2_Ключевая_ставка,m2_Спрос,m2_Размещение,m2_Ставка_отсечения,m2_Средневзвешенная_ставка,m2_Срок,m2_Cover_ratio,m2_Rate_spread,m2_Flag_Demand,m2_MAD_score_cover,m2_MAD_score_rate_spread,m3_volume_offer,m3_volume_demand,m3_volume_placement,m3_cover_ratio,m3_yield_avg,m3_yield_spread,m3_flag_nedospros,m3_flag_perespros,m3_mad_score_cover,m3_mad_score_yield,m3_mad_score_yield_spread,m4_year,m4_month,m4_day,m4_day_type_code,m4_n_events_html,m4_n_important,m4_tax_event_weight,m4_Акцизы,m4_Бух отчетность,m4_Валютный контроль,m4_Водный налог,m4_Декларирование спирт,m4_ЕНВД,m4_ЕНП,m4_ЕСХН,m4_Земельный налог,m4_Контролируемые сделки,m4_Косвенные налоги,m4_НДПИ,m4_НДС,m4_НДФЛ,m4_НПД,m4_Налог на доп доход,m4_Налог на игорный бизнес,m4_Налог на имущество орг,m4_Налог на имущество физ,m4_Налог на прибыль,m4_Налог на сверхприбыль,m4_Налоговый мониторинг,m4_Отчетность отходы,m4_Перс учет,m4_Плата НВОС,m4_Подтверждение ОКВЭД,m4_Прослеживаемость,m4_Регулярные платежи недра,m4_Сбор водные биоресурсы,m4_Среднесписочная,m4_Страхование НС и ПЗ,m4_Страховые взносы,m4_Торговый сбор,m4_Транспортный налог,m4_Туристический налог,m4_УСН,m4_Упрощ декларирование,m4_Экологический сбор,m5_liquidity_deficit,m5_liquidity_deficit_ex_corr,m5_corr_accounts,m5_required_reserves,m5_reserve_buffer,m5_treasury_pressure,m5_treasury_pressure_ma7,m5_MAD_score_treasury_pressure,m5_MAD_score_liquidity_deficit,m5_is_month_end,m5_flag_stress,Tax_Week_Flag,Seasonal_Factor_sin,Seasonal_Factor_cos,_raw_stress_teacher,_m4_tax_kick,LSI_teacher,LSI_hgb_abs,LSI_gbr_huber,LSI_xgb_pseudohuber,LSI_lgbm_huber,LSI_cat_huber,LSI_ensemble,LSI_dlinear_tsl,LSI_ensemble_tax_adj,LSI_lgbm_tuned,LSI_lgbm_tuned_tax_adj,LSI_lgbm_local,LSI_local_teacher,LSI_lgbm_local_short_90,LSI_lgbm_local_mid_180,LSI_lgbm_local_long_365,LSI_lgbm_local_multi,LSI_structural,LSI_lgbm_stable,LSI_event_contribution,LSI_lgbm_clean,zone_tuned_naive,zone_stable_hyst,LSI_zone
2015-04-03,1188.9566666666663,1063.3,125.6566666666663,14.16,126.41,,,0.7542148914098692,3.212499997992188,0.0,1400.0,,,,,,,,0.0,,,,,,,,,,,,,,2015,4,3,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4836.3,4911.4,1177.9,1102.8,75.10000000000014,-112.90000000000055,-1.5714285714285714,-1.0310397468093386,0.12824252707256562,0.0,0.0,1,0.9995786855478958,-0.029025013321975237,0.3692482954780224,4.0,,,,,,,,,,,,,,,,,,,,0.0,,GREEN,GREEN,GREEN
2015-04-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015,4,4,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,1,0.9989315138848577,-0.046215046983708354,0.2902513153061105,4.0,,,,,,,,,,,,,,,,,,,,0.0,,GREEN,GREEN,GREEN
2015-04-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015,4,5,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,1,0.9979887423155984,-0.06339140486951038,0.2831405918186822,4.0,,,,,,,,,,,,,,,,,,,,0.0,,GREEN,GREEN,GREEN
2015-04-06,1188.9566666666663,1063.3,125.6566666666663,14.01,101.15,,,0.7542148914098692,3.118749998050782,0.0,1400.0,,,,,,,,0.0,,,,,,,,,,,,,,2015,4,6,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4933.3,4908.5,1078.0,1102.8,-24.799999999999955,-2.899999999999636,-59.357142857142854,-0.029485934840504924,0.2861550381610463,0.0,0.0,1,0.9967506498213929,-0.08054900421874167,0.3522599124001068,4.0,,,,,,,,,,,,,,,,,,,,0.0,,GREEN,GREEN,GREEN
2015-04-07,1188.9566666666663,1063.3,125.6566666666663,13.75,104.05,,,0.7542148914098692,2.9562499981523445,0.0,1400.0,1451899.7,1451899.7,14.0,14.2557,7.0,1.0,-1385.7443,0.0,-1.0,-6.00632530546942,,,,,,,,,,,,2015,4,7,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4906.6,4929.8,1126.0,1102.8,23.200000000000045,21.300000000000182,-37.29999999999992,0.1907371409995308,0.2425061070075049,0.0,0.0,1,0.9952176027737294,-0.09768276782171598,0.34891760614841827,4.0,,,,,,,,,,,,,,,,,,,,0.0,,GREEN,GREEN,GREEN
2015-04-08,1188.9566666666663,1063.3,125.6566666666663,13.73,125.8,,,0.7542148914098692,2.9748427654246274,0.0,1400.0,,,,,,,,0.0,,,,,,,,,,,,,,2015,4,8,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4702.9,4754.8,1154.7,1102.8,51.90000000000009,-175.0,-61.014285714285634,-1.6152763679815039,-0.09338328340558005,0.0,0.0,0,0.9933900548258936,-0.11478762552212701,0.3468484760338867,0.0,,,,,,,,,,,,,,,,,,,,0.0,,GREEN,GREEN,GREEN
2015-04-09,1188.9566666666663,1063.3,125.6566666666663,13.55,93.71,,,0.7542148914098692,2.861635218326016,1.0,1400.0,,,,,,,,0.0,,,,,,,,,,,,,,2015,4,9,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4777.9,4624.5,9494.0,1102.8,8391.2,-130.30000000000018,-103.07142857142857,-1.185014405033286,0.030860168722259915,0.0,0.0,0,0.9912685467787256,-0.13185851571739118,0.37822102521345685,0.0,,,,,,,,,,,,,,,,,,,,0.0,,GREEN,GREEN,GREEN
2015-04-10,1188.9566666666663,1063.3,125.6566666666663,14.24,68.05,,,0.7542148914098692,3.322784808023554,1.0,1400.0,,,,,,,,0.0,,,,,,,,,,,,,,2015,4,10,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4785.2,4516.8,8344.0,1102.8,7241.2,-107.69999999999982,-107.69999999999995,-0.9647098910442099,0.04221442229588702,0.0,0.0,0,0.9888537064205885,-0.1488903868564548,0.3836681179601438,0.0,,,,,,,,,,,,,,,,,,,,0.0,,GREEN,GREEN,GREEN
2015-04-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015,4,11,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,0,0.986146248341595,-0.16587819893463143,0.2666927381800024,0.0,,,,,,,,,,,,,,,,,,,,0.0,,GREEN,GREEN,GREEN
2015-04-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015,4,12,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,0,0.9831469737221499,-0.1828169249850199,0.2622604045226762,0.0,,,,,,,,,,,,,,,,,,,,0.0,,GREEN,GREEN,GREEN
2015-04-13,1138.9467741935484,1006.2,132.7467741935484,14.71,59.7,,,0.9999999999653341,3.6202531622656626,1.0,1400.0,,,,,,,,0.0,,,,,,,,,,,,,,2015,4,13,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4740.8,4742.5,1065.0,1063.3,1.7000000000000455,225.69999999999982,-40.25714285714288,2.0116547543794434,-0.03255098915431888,0.0,0.0,0,0.9798567700958665,-0.1997015525660636,0.38531719008978593,0.0,,,,,,,,,,,,,,,,,,,,0.0,,GREEN,GREEN,GREEN
2015-04-14,1138.9467741935484,1006.2,132.7467741935484,14.74,112.8,,,0.9999999999653341,3.6392405040257967,1.0,1400.0,2085039.7,2060000.0,14.021,14.2231,7.0,1.0121551941747573,-1385.7769,0.0,-0.7362443797671188,-6.006412557731729,,,,,,,,,,,,2015,4,14,1,1,1,0.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4745.8,4744.1,1061.6,1063.3,-1.7000000000000455,1.6000000000003638,-23.899999999999896,0.011644594785122104,-0.021915793025806846,0.0,0.0,1,0.9762766110869321,-0.21652708524481437,0.3862091833473599,2.875,,,,,,,,,,,,,,,,,,,,0.0,,GREEN,GREEN,GREEN
2015-04-15,1138.9467741935484,1006.2,132.7467741935484,14.77,71.85,,,0.9999999999653341,3.6878980868229934,0.0,1400.0,,,,,,,,0.0,,,,,,,,,,,,,,2015,4,15,1,5,3,1.92,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,4788.2,4839.8,1114.9,1063.3,51.600000000000136,95.69999999999982,-9.814285714285688,0.8481860658013084,0.048978618177282246,0.0,0.0,1,0.9724075561219968,-0.23328854407545518,0.35344914828954344,3.9452054794520546,,,,,,,,,,,,,,,,,,,,0.0,,GREEN,GREEN,GREEN
2015-04-16,1138.9467741935484,1006.2,132.7467741935484,14.85,93.25,,,0.9999999999653341,3.7756410232207407,0.0,1400.0,,,,,,,,0.0,,,,,,,,,,,,,,2015,4,16,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5093.0,5293.9,1264.2,1063.3,200.9000000000001,454.09999999999945,52.014285714285634,4.024742754375138,0.5784207299657443,0.0,1.0,1,0.9682507501166718,-0.2499809690726521,0.3643020375321975,3.9452054794520546,,,,,,,,,,,,,,,,,,,,0.0,,GREEN,GREEN,GREEN
2015-04-17,1138.9467741935484,1006.2,132.7467741935484,14.78,82.27,,,0.9947163514673649,3.7307692283777096,0.0,1400.0,,,,,,,,0.0,,,,,,,,,,,,,,2015,4,17,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5089.3,5313.8,1287.8,1063.3,224.5,19.900000000000546,79.85714285714286,0.16901289113496767,0.5757783743574123,0.0,0.0,1,0.9638074231367307,-0.26659942067929354,0.3725375393107906,3.9452054794520546,,,,,,,,,,,,,,,,,,,,0.0,,GREEN,GREEN,GREEN
2015-04-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015,4,18,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,1,0.9590788900341131,-0.28313898122818354,0.2920777439173442,3.9452054794520546,,,,,,,,,,,,,,,,,,,,0.0,,GREEN,GREEN,GREEN
2015-04-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015,4,19,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,1,0.9540665500578387,-0.2995947563972602,0.3003543737115396,3.9452054794520546,,,,,,,,,,,,,,,,,,,,0.0,,GREEN,GREEN,GREEN
2015-04-20,1138.9467741935484,1006.2,132.7467741935484,14.99,76.7,,,0.9947163514673649,3.8717948693129536,0.0,1400.0,,,,,,,,0.0,,,,,,,,,,,,,,2015,4,20,1,10,10,4.64,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,5049.8,5293.5,1307.0,1063.3,243.70000000000005,-20.300000000000182,95.57142857142857,-0.1898964688035015,0.5090696265055777,0.0,0.0,1,0.9487718864399473,-0.31596187665790293,0.3981567083507025,4.9361702127659575,,,,,,,,,,,,,,,,,,,,0.0,,GREEN,GREEN,GREEN
2015-04-21,1138.9467741935484,1006.2,132.7467741935484,14.97,136.24,,,0.9947163514673649,3.865384612906804,0.0,1400.0,2361341.2,2360000.0,14.0199,14.2354,7.0,1.0005683050847458,-1385.7646,0.0,-0.9862666212239632,-6.004343175573072,,,,,,,,,,,,2015,4,21,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5211.2,5482.2,1334.3,1063.3,271.0,188.69999999999982,137.91428571428565,1.6745208607170958,0.7882951714762244,0.0,0.0,1,0.9431964659565866,-0.33223549871590435,0.40100240916708063,4.9361702127659575,,,,,,,,,,,,,,,,,,,,0.0,,GREEN,GREEN,GREEN
2015-04-22,1138.9467741935484,1006.2,132.7467741935484,14.47,90.69,,,0.9947163514673649,3.5448717925994404,0.0,1400.0,,,,,,,,0.0,,,,,,,,,,,,,,2015,4,22,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5294.0,5512.3,1281.6,1063.3,218.29999999999995,30.100000000000364,109.9714285714286,0.2606597755746231,0.9206022565349529,0.0,0.0,1,0.9373419384643772,-0.3484108069446808,0.3991495985987535,4.9361702127659575,,,,,,,,,,,,,,,,,,,,0.0,,GREEN,GREEN,GREEN
2015-04-23,1138.9467741935484,1006.2,132.7467741935484,13.51,80.53,,,1.033219554363762,2.935897434015451,0.0,1400.0,,,,,,,,0.0,,,,,,,,,,,,,,2015,4,23,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5074.7,5372.6,1361.2,1063.3,297.9000000000001,-139.69999999999982,89.78571428571429,-1.2544413265505134,0.5389257505795819,0.0,0.0,1,0.9312100364121947,-0.3644830148102912,0.38883302479039705,4.9361702127659575,,,,,,,,,,,,,,,,,,,,0.0,,GREEN,GREEN,GREEN
2015-04-24,1138.9467741935484,1006.2,132.7467741935484,14.0,178.15,,,1.033219554363762,3.2499999979166674,0.0,1400.0,,,,,,,,0.0,,,,,,,,,,,,,,2015,4,24,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5085.0,5298.6,1276.9,1063.3,213.60000000000014,-74.0,65.54285714285717,-0.6709078072350149,0.5594113487658449,0.0,0.0,1,0.9248025743285089,-0.38044736628785164,0.3946927790098262,4.9361702127659575,,,,,,,,,,,,,,,,,,,,0.0,,GREEN,GREEN,GREEN
2015-04-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015,4,25,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,1,0.9181214482844365,-0.39629913726891813,0.31529477758888774,4.9361702127659575,,,,,,,,,,,,,,,,,,,,0.0,,GREEN,GREEN,GREEN
2015-04-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015,4,26,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,1,0.9111686353326631,-0.41203363695942635,0.3127294680417446,4.9361702127659575,,,,,,,,,,,,,,,,,,,,0.0,,GREEN,GREEN,GREEN
2015-04-27,1138.9467741935484,1006.2,132.7467741935484,14.6,107.3,,,1.033219554363762,3.670967739567115,0.0,1400.0,,,,,,,,0.0,,,,,,,,,,,,,,2015,4,27,1,6,6,4.97,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,5276.5,5454.3,1241.1,1063.3,177.79999999999995,155.69999999999982,22.914285714285793,1.3801976202182187,0.8906050746308639,0.0,0.0,1,0.9039461929224011,-0.42764620926777464,0.4002276834026919,4.994974874371859,,,,,,,,,,,,,,,,,,,,0.0,,GREEN,GREEN,GREEN
2015-04-28,1138.9467741935484,1006.2,132.7467741935484,14.57,71.42,,,1.033219554363762,3.6580645137689887,0.0,1400.0,2127797.9,2127797.9,14.0,14.1756,7.0,1.0,-1385.8244,0.0,-1.0,-6.003003734454506,,,,,,,,,,,,2015,4,28,1,1,1,0.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5219.1,5582.6,1426.8,1063.3,363.5,128.30000000000018,38.40000000000003,1.1305157825065224,0.779954689564336,0.0,0.0,1,0.8964562582905575,-0.44313223418263453,0.40338453701013754,4.994974874371859,,,,,,,,,,,,,,,,,,,,0.0,,GREEN,GREEN,GREEN
2015-04-29,1138.9467741935484,1006.2,132.7467741935484,14.8,86.91,,,1.033219554363762,3.806451610447449,0.0,1400.0,,,,,,,,0.0,,,,,,,,,,,,,,2015,4,29,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5415.6,5645.3,1293.0,1063.3,229.70000000000005,62.69999999999982,50.25714285714288,0.5476196050494224,1.1090897658384027,0.0,0.0,1,0.8887010478292915,-0.45848712914008766,0.4130562211254872,4.994974874371859,,,,,,,,,,,,,,,,,,,,0.0,,GREEN,GREEN,GREEN
2015-04-30,1138.9467741935484,1006.2,132.7467741935484,14.45,122.19,,,1.033219554363762,3.606451610576481,0.0,1400.0,,,,,,,,0.0,,,,,,,,,,,,,,2015,4,30,1,5,5,3.28,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,5304.3,5422.9,1181.9,1063.3,118.60000000000014,-222.40000000000055,-8.471428571428598,-1.9839530700075207,0.9128142655964494,1.0,0.0,1,0.8806828564301475,-0.47370635037968,0.41289865401087356,4.994974874371859,,,,,,,,,,,,,,,,,,,,0.0,,GREEN,GREEN,GREEN
2015-05-01,,,,,,,,,,,1400.0,,,,,,,,0.0,,,,,,,,,,,,,,2015,5,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,1,0.8724040568049612,-0.48878539428899265,0.3290217945513611,4.994974874371859,,,,,,,,,,,,,,,,,,,,0.0,,GREEN,GREEN,GREEN
2015-05-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015,5,2,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,1,0.8638670987837349,-0.503719798736334,0.3284892161476359,4.994974874371859,,,,,,,,,,,,,,,,,,,,0.0,,GREEN,GREEN,GREEN
2015-05-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015,5,3,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,1,0.8550745085896932,-0.518505144391157,0.32790171007864066,4.994974874371859,,,,,,,,,,,,,,,,,,,,0.0,,GREEN,GREEN,GREEN
2015-05-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015,5,4,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,1,0.8460288880917339,-0.533137056031809,0.3243743204797105,4.598130841121495,,,,,,,,,,,,,,,,,,,,0.0,,GREEN,GREEN,GREEN
2015-05-05,1138.9467741935484,1006.2,132.7467741935484,13.11,127.47,,,1.033219554363762,2.741935482101976,0.0,1250.0,2241441.1,2241441.1,12.5,12.6646,7.0,1.0,-1237.3354,0.0,-1.0,-4.501716454109986,,,,,,,,,,,,2015,5,5,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5239.8,5197.6,1021.1,1063.3,-42.19999999999993,-225.29999999999927,-44.957142857142834,-2.005302685040457,0.79801319726746,0.0,0.0,1,0.8367329140344921,-0.5476112038402312,0.3925889948733401,4.598130841121495,,,,,,,,,,,,,,,,,,,,0.0,,GREEN,GREEN,GREEN
2015-05-06,1138.9467741935484,1006.2,132.7467741935484,12.81,137.54,,,1.033219554363762,2.5384615368343204,0.0,1250.0,,,,,,,,0.0,,,,,,,,,,,,,,2015,5,6,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5086.0,5281.8,1259.1,1063.3,195.79999999999995,84.19999999999982,-12.971428571428598,0.7359689336190505,0.5361204584116979,0.0,0.0,1,0.8271893372462497,-0.5619233046832195,0.38490520906021347,4.598130841121495,,,,,,,,,,,,,,,,,,,,0.0,,GREEN,GREEN,GREEN
2015-05-07,1138.9467741935484,1006.2,132.7467741935484,12.21,72.62,,,1.033219554363762,2.1870967727825175,0.0,1250.0,,,,,,,,0.0,,,,,,,,,,,,,,2015,5,7,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5027.7,5181.3,1216.9,1063.3,153.60000000000014,-100.5,-16.757142857142885,-0.8924302256133094,0.4371859052091975,0.0,0.0,0,0.8174009818249189,-0.5760691233798758,0.3731597183324537,0.0,,,,,,,,,,,,,,,,,,,,0.0,,GREEN,GREEN,GREEN
2015-05-08,1138.9467741935484,1006.2,132.7467741935484,11.74,68.2,,,1.033219554363762,1.915584414340529,0.0,1250.0,,,,,,,,0.0,,,,,,,,,,,,,,2015,5,8,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4978.5,5096.8,1181.6,1063.3,118.29999999999995,-84.5,-51.07142857142857,-0.7471013081621408,0.35461974677749536,0.0,0.0,0,0.8073707443023492,-0.5900444739548627,0.36163140916665104,0.0,,,,,,,,,,,,,,,,,,,,0.0,,GREEN,GREEN,GREEN
2015-05-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015,5,9,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,0,0.7971015927871943,-0.6038452208771035,0.29984967178979693,0.0,,,,,,,,,,,,,,,,,,,,0.0,,GREEN,GREEN,GREEN
2015-05-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015,5,10,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,0,0.7865965660866021,-0.6174672802835514,0.29582682020449014,0.0,,,,,,,,,,,,,,,,,,,,0.0,,GREEN,GREEN,GREEN
2015-05-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015,5,11,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,0,0.7758587728069828,-0.6309066211876704,0.2932953082544157,0.0,,,,,,,,,,,,,,,,,,,,0.0,,GREEN,GREEN,GREEN
2015-05-12,1163.0483333333332,1020.6,142.44833333333315,12.79,39.27,,,1.3655948185384215,2.5870967725244554,1.0,1250.0,1881706.5,1620000.0,12.5,12.7163,7.0,1.1615472222222225,-1237.2837,0.0,3.757185459406651,-4.5006522540911105,,,,,,,,,,,,2015,5,12,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4846.8,5017.2,1176.6,1006.2,170.39999999999986,-79.60000000000036,-80.77142857142864,-0.7011556566432043,0.12582538689858674,0.0,0.0,0,0.7648913904341226,-0.6441592666722685,0.4352576281637075,0.0,,,,,,,,,,,,,,,,,,,,0.0,,GREEN,GREEN,GREEN
2015-05-13,1163.0483333333332,1020.6,142.44833333333315,13.08,55.6,,,1.3655948185384215,2.7806451594963586,1.0,1250.0,,,,,,,,0.0,,,,,,,,,,,,,,2015,5,13,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4749.6,5252.9,1509.5,1006.2,503.29999999999995,235.69999999999982,-56.057142857142935,2.051430444625713,-0.044247724302444,0.0,0.0,0,0.753697664392914,-0.6572212950663319,0.40177832050464884,0.0,,,,,,,,,,,,,,,,,,,,0.0,,GREEN,GREEN,GREEN
2015-05-14,1163.0483333333332,1020.6,142.44833333333315,13.15,77.24,,,1.3655948185384215,2.838709675587928,1.0,1250.0,,,,,,,,0.0,,,,,,,,,,,,,,2015,5,14,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4733.1,4777.7,1050.8,1006.2,44.59999999999991,-475.1999999999998,-92.17142857142855,-4.127623194327509,-0.07307649984048434,0.0,0.0,0,0.742280907086982,-0.6700888411055113,0.39716349145150137,0.0,,,,,,,,,,,,,,,,,,,,0.0,,GREEN,GREEN,GREEN
